"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"83","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","698","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"84","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","701","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"85","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","704","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"86","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","707","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"87","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","714","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"88","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","734","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"89","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","736","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"90","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","751","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"91","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","754","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"92","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementFindingTest.java","3","759","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","85","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","107","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","109","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","111","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","128","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","131","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","142","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","145","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","284","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ElementSelectingTest.java","3","284","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","53","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","61","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","61","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","155","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","156","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","157","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","158","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","159","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","159","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","203","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","203","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","220","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","220","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","243","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","243","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","265","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"17","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","267","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"18","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","270","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"19","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","285","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"20","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","286","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"21","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","288","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"22","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","289","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"23","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","294","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"24","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","294","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"25","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","299","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"26","org.openqa.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\test\org\openqa\selenium\ExecutingAsyncJavascriptTest.java","3","311","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
